URL_ID,URL
url599,https://www.cnn.com/2024/07/20/sport/zhou-guanyu-history-maker-profile-f1-spt-intl/index.html
url600,https://www.cnn.com/2024/07/16/sport/olympics-athletes-compensated-medal-spt-intl/index.html
url601,https://www.cnn.com/2024/07/16/sport/olympics-athletes-compensated-medal-spt-intl/index.html
url602,https://www.cnn.com/2024/07/04/sport/hyrox-meg-jacoby-celia-duff-olympics-spt-intl/index.html
url603,https://www.cnn.com/2024/07/04/sport/hyrox-meg-jacoby-celia-duff-olympics-spt-intl/index.html
url604,https://www.cnn.com/2024/07/13/sport/soccer-player-jewish-teenager-germany-spt-intl/index.html
url605,https://www.cnn.com/2024/07/13/sport/soccer-player-jewish-teenager-germany-spt-intl/index.html
url606,https://www.cnn.com/2024/07/11/sport/stan-smith-tennis-fashion-icon-wimbledon-spt-intl/index.html
url607,https://www.cnn.com/2024/07/11/sport/stan-smith-tennis-fashion-icon-wimbledon-spt-intl/index.html
url608,https://www.cnn.com/2024/07/18/sport/adnan-khankan-muhammad-ali-judo-2024-paris-olympics-spt-intl/index.html
url609,https://www.cnn.com/2024/07/18/sport/adnan-khankan-muhammad-ali-judo-2024-paris-olympics-spt-intl/index.html
url610,https://www.cnn.com/2024/07/01/sport/ukraine-athletes-paris-olympics-spt-intl/index.html
url611,https://www.cnn.com/2024/07/01/sport/ukraine-athletes-paris-olympics-spt-intl/index.html
url612,https://www.cnn.com/2024/06/25/sport/ukraine-russia-olympics-iryna-kolyadenko-intl-spt/index.html
url613,https://www.cnn.com/2024/06/25/sport/ukraine-russia-olympics-iryna-kolyadenko-intl-spt/index.html
url614,https://www.cnn.com/2024/07/25/sport/video/andy-murray-paris-olympics-amanpour-ldn-digvid
url615,https://www.cnn.com/2024/07/25/sport/video/andy-murray-paris-olympics-amanpour-ldn-digvid
url616,https://www.cnn.com/2024/07/25/sport/video/olympics-shot-put-wire-cnni-sports-fast
url617,https://www.cnn.com/2024/07/25/sport/video/olympics-shot-put-wire-cnni-sports-fast
url618,https://www.cnn.com/2024/07/22/sport/video/inside-kenyan-running-machine-spc
url619,https://www.cnn.com/2024/07/22/sport/video/inside-kenyan-running-machine-spc
url620,https://www.cnn.com/2024/07/22/climate/video/air-purifiers-olympic-village-paris-cprog-ldn-digvid
url621,https://www.cnn.com/2024/07/22/climate/video/air-purifiers-olympic-village-paris-cprog-ldn-digvid
url622,https://www.cnn.com/2024/07/03/sport/video/shohei-ohtani-effect-los-angeles-dodgers-tourism-pkg-digvid
url623,https://www.cnn.com/2024/07/03/sport/video/shohei-ohtani-effect-los-angeles-dodgers-tourism-pkg-digvid
url624,https://www.cnn.com/2024/07/23/travel/video/paris-olympics-travel-tourists-ldn-digvid
url625,https://www.cnn.com/2024/07/23/travel/video/paris-olympics-travel-tourists-ldn-digvid
url626,https://www.cnn.com/2024/07/12/sport/video/messi-yamal-football-soccer-photo-riddell-monfort-pkg-0712aseg1-cnni-sport-fast
url627,https://www.cnn.com/2024/07/12/sport/video/messi-yamal-football-soccer-photo-riddell-monfort-pkg-0712aseg1-cnni-sport-fast
url628,https://www.cnn.com/2024/07/04/sport/video/two-women-are-at-the-forefront-of-a-body-breaking-fitness-race-with-olympic-aspirations
url629,https://www.cnn.com/2024/07/04/sport/video/two-women-are-at-the-forefront-of-a-body-breaking-fitness-race-with-olympic-aspirations
url630,https://www.cnn.com/2024/07/22/sport/video/esports-world-cup-gamers-spc
url631,https://www.cnn.com/2024/07/22/sport/video/esports-world-cup-gamers-spc
url632,https://www.cnn.com/2024/07/09/sport/video/saya-sakakibara-bmx-olympics-spt-intl-lon-orig
url633,https://www.cnn.com/2024/07/09/sport/video/saya-sakakibara-bmx-olympics-spt-intl-lon-orig
url634,https://www.cnn.com/2024/05/29/sport/video/real-madrid-stadium-underground-greenhouse-spt-intl-ldn-digvid
url635,https://www.cnn.com/2024/05/29/sport/video/real-madrid-stadium-underground-greenhouse-spt-intl-ldn-digvid
url636,https://www.cnn.com/2024/07/21/sport/xander-schauffele-open-championship-2024-win-spt-intl/index.html
url637,https://www.cnn.com/2024/07/21/sport/xander-schauffele-open-championship-2024-win-spt-intl/index.html
url638,https://www.cnn.com/2024/07/21/sport/blackrock-house-royal-troon-open-championship-spt-intl/index.html
url639,https://www.cnn.com/2024/07/21/sport/blackrock-house-royal-troon-open-championship-spt-intl/index.html
url640,https://www.cnn.com/2024/07/18/sport/tiger-woods-donald-trump-assassination-attempt-spt-intl/index.html
url641,https://www.cnn.com/2024/07/18/sport/tiger-woods-donald-trump-assassination-attempt-spt-intl/index.html
url642,https://www.cnn.com/2024/07/20/sport/kim-si-woo-hole-in-one-open-spt-intl/index.html
url643,https://www.cnn.com/2024/07/20/sport/kim-si-woo-hole-in-one-open-spt-intl/index.html
url644,https://www.cnn.com/2024/07/17/sport/enzo-fernandez-apologizes-argentina-racist-chant-spt-intl/index.html
url645,https://www.cnn.com/2024/07/17/sport/enzo-fernandez-apologizes-argentina-racist-chant-spt-intl/index.html
url646,https://www.cnn.com/2024/07/16/sport/kylian-mbappe-real-madrid-unveiling-spt-intl/index.html
url647,https://www.cnn.com/2024/07/16/sport/kylian-mbappe-real-madrid-unveiling-spt-intl/index.html
url648,https://www.cnn.com/2024/07/16/sport/gareth-southgate-leaves-england-mens-team-euro-2024-final-spt-intl/index.html
url649,https://www.cnn.com/2024/07/16/sport/gareth-southgate-leaves-england-mens-team-euro-2024-final-spt-intl/index.html
url650,https://www.cnn.com/2024/07/12/sport/greece-euro-2004-title-miracle-anniversary-spt-intl/index.html
url651,https://www.cnn.com/2024/07/12/sport/greece-euro-2004-title-miracle-anniversary-spt-intl/index.html
url652,https://www.cnn.com/2024/07/22/sport/nuno-borges-rafael-nadal-swedish-open-spt-intl/index.html
url653,https://www.cnn.com/2024/07/22/sport/nuno-borges-rafael-nadal-swedish-open-spt-intl/index.html
url654,https://www.cnn.com/2024/07/14/sport/kate-wimbledon-prince-william-euros-spt-intl-scli/index.html
url655,https://www.cnn.com/2024/07/14/sport/kate-wimbledon-prince-william-euros-spt-intl-scli/index.html
url656,https://www.cnn.com/2024/07/13/sport/wimbledon-paolini-krejcikova-womens-final-spt-intl/index.html
url657,https://www.cnn.com/2024/07/13/sport/wimbledon-paolini-krejcikova-womens-final-spt-intl/index.html
url658,https://www.cnn.com/2024/07/10/sport/carlos-alcaraz-tommy-paul-wimbledon-spt-intl/index.html
url659,https://www.cnn.com/2024/07/10/sport/carlos-alcaraz-tommy-paul-wimbledon-spt-intl/index.html
url660,https://www.cnn.com/2024/07/24/sport/usa-women-basketball-germany-paris-2024-spt-intl/index.html
url661,https://www.cnn.com/2024/07/24/sport/usa-women-basketball-germany-paris-2024-spt-intl/index.html
url662,https://www.cnn.com/2024/07/23/sport/st-louis-cardinals-home-run-celebrations-trump-spt-intl/index.html
url663,https://www.cnn.com/2024/07/23/sport/st-louis-cardinals-home-run-celebrations-trump-spt-intl/index.html
url664,https://www.cnn.com/2024/07/22/sport/lebron-james-flag-bearer-olympics-spt-intl/index.html
url665,https://www.cnn.com/2024/07/22/sport/lebron-james-flag-bearer-olympics-spt-intl/index.html
url666,https://www.cnn.com/2024/07/21/sport/utah-state-football-player-apparent-drowning-spt/index.html
url667,https://www.cnn.com/2024/07/21/sport/utah-state-football-player-apparent-drowning-spt/index.html
